instance	Gamma	objval	objbound	gap	runtime
j2015_2	15	39.000	39.000	0.000	27.678
j2015_3	15	40.000	40.000	0.000	33.656
j2015_4	15	43.000	43.000	0.000	19.513
j2015_5	15	38.000	38.000	0.000	38.781
j2015_6	15	30.000	30.000	0.000	20.356
j2015_7	15	43.000	43.000	0.000	24.284
j2015_8	15	35.000	35.000	0.000	239.513
j2015_9	15	32.000	32.000	0.000	39.003
j2015_10	15	37.000	37.000	0.000	27.368
j2016_1	15	37.000	37.000	0.000	21.857
j2016_2	15	36.000	36.000	0.000	21.801
j2016_3	15	50.000	50.000	0.000	11.836
j2016_4	15	58.000	58.000	0.000	26.133
j2016_5	15	31.000	31.000	0.000	55.543
j2016_6	15	58.000	58.000	0.000	19.791
j2016_7	15	39.000	39.000	0.000	19.331
j2016_8	15	42.000	42.000	0.000	45.321
j2016_9	15	29.000	29.000	0.000	21.434
j2016_10	15	62.000	62.000	0.000	27.843
j2017_1	15	26.000	26.000	0.000	3854.369
j2017_2	15	58.000	45.000	0.224	7200.005
j2017_3	15	51.000	51.000	0.000	127.804
j2017_4	15	48.000	48.000	0.000	920.441
j2017_5	15	29.000	29.000	0.000	712.509
