instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1030_6	0	22.000	22.000	0.000	1	0.168	0.277
j1030_7	0	13.000	13.000	0.000	1	0.174	0.283
j1030_8	0	13.000	13.000	0.000	1	0.137	0.246
j1030_9	0	14.000	14.000	0.000	1	0.196	0.304
j1030_10	0	17.000	17.000	0.000	1	0.163	0.292
j1031_1	0	17.000	17.000	0.000	1	0.207	0.316
j1031_2	0	15.000	15.000	0.000	1	0.163	0.271
j1031_3	0	15.000	15.000	0.000	1	0.158	0.267
j1031_4	0	18.000	18.000	0.000	1	0.219	0.326
j1031_5	0	15.000	15.000	0.000	1	0.152	0.267
j1031_6	0	20.000	20.000	0.000	1	0.148	0.288
j1031_7	0	14.000	14.000	0.000	1	0.201	0.326
j1031_8	0	16.000	16.000	0.000	1	0.173	0.287
j1031_9	0	14.000	14.000	0.000	1	0.129	0.241
j1031_10	0	12.000	12.000	0.000	1	0.167	0.285
j1032_1	0	17.000	17.000	0.000	1	0.192	0.307
j1032_2	0	12.000	12.000	0.000	1	0.157	0.267
j1032_3	0	19.000	19.000	0.000	1	0.213	0.322
j1032_4	0	12.000	12.000	0.000	1	0.158	0.271
j1032_5	0	11.000	11.000	0.000	1	0.140	0.270
j1032_6	0	17.000	17.000	0.000	1	0.191	0.303
j1032_7	0	16.000	16.000	0.000	1	0.133	0.245
j1032_8	0	12.000	12.000	0.000	1	0.148	0.258
j1032_9	0	15.000	15.000	0.000	1	0.151	0.269
j1032_10	0	13.000	13.000	0.000	1	0.131	0.242
j1034_1	0	23.000	23.000	0.000	1	25.817	25.930
j1034_2	0	12.000	12.000	0.000	1	5.412	5.524
j1034_3	0	23.000	23.000	0.000	1	245.613	245.748
j1034_4	0	21.000	21.000	0.000	1	286.115	286.224
j1034_5	0	22.000	22.000	0.000	1	15.279	15.386
j1034_6	0	28.000	28.000	0.000	1	205.868	205.972
j1034_7	0	26.000	26.000	0.000	1	32.703	32.833
j1034_8	0	19.000	19.000	0.000	1	139.019	139.137
j1034_9	0	26.000	26.000	0.000	1	61.872	61.985
j1034_10	0	14.000	14.000	0.000	1	23.069	23.179
j1035_1	0	28.000	28.000	0.000	1	372.769	372.878
j1035_2	0	32.000	32.000	0.000	1	128.854	128.971
j1035_3	0	34.000	34.000	0.000	1	4797.618	4797.727
j1035_4	0	23.000	23.000	0.000	1	195.627	195.751
j1035_5	0	24.000	24.000	0.000	1	22.204	22.313
j1035_6	0	19.000	19.000	0.000	1	21.188	21.301
j1035_7	0	22.000	22.000	0.000	1	45.441	45.555
j1035_8	0	28.000	28.000	0.000	1	122.514	122.647
j1035_9	0	18.000	18.000	0.000	1	8.483	8.591
j1035_10	0	20.000	20.000	0.000	1	50.709	50.817
j1036_1	0	32.000	32.000	0.000	1	14.881	14.998
